chip,parcel_id,interior_px,full_px,interior_ha,full_ha,full_native_px,bbox_h,bbox_w,row_min,col_min,touches_edge
g13_00004_11.tif,6310014,161,258,0.27577,0.44192,44.19,10,46,117,9,0
g13_00004_11.tif,6387193,153,205,0.26207,0.35113,35.11,15,23,171,230,0
g13_00004_11.tif,6387199,2,8,0.00343,0.0137,1.37,5,2,120,254,1
g13_00004_11.tif,6387242,42,76,0.07194,0.13018,13.02,11,21,115,235,1
g13_00004_11.tif,6387246,5,26,0.00856,0.04453,4.45,7,11,114,244,0
g13_00004_11.tif,6407780,467,599,0.7999,1.026,102.6,20,64,37,156,0
g13_00004_11.tif,6409751,151,194,0.25864,0.33229,33.23,15,16,186,22,0
g13_00004_11.tif,6417438,385,469,0.65945,0.80333,80.33,17,40,169,131,0
g13_00004_11.tif,6417439,198,243,0.33914,0.41622,41.62,20,19,132,237,1
g13_00004_11.tif,6417440,2,13,0.00343,0.02227,2.23,4,5,128,230,0
g13_00004_11.tif,6417441,4,17,0.00685,0.02912,2.91,5,6,131,225,0
g13_00004_11.tif,6435305,18,23,0.03083,0.0394,3.94,8,5,131,251,1
g13_00004_11.tif,6435309,11,36,0.01884,0.06166,6.17,12,5,136,177,0
g13_00004_11.tif,6442978,404,486,0.69199,0.83245,83.24,54,18,168,238,1
g13_00004_11.tif,6443429,209,270,0.35799,0.46247,46.25,17,30,208,128,0
g13_00004_11.tif,6443438,612,721,1.04826,1.23496,123.5,28,59,222,94,0
g13_00004_11.tif,6443443,2,9,0.00343,0.01542,1.54,2,6,254,55,1
g13_00004_11.tif,6443448,234,283,0.40081,0.48474,48.47,15,41,241,62,1
g13_00004_11.tif,6443469,408,502,0.69884,0.85985,85.99,18,46,152,39,0
g13_00004_11.tif,6443519,716,841,1.2264,1.44051,144.05,40,48,160,153,0
g13_00004_11.tif,6443520,822,903,1.40796,1.5467,154.67,37,53,174,163,0
g13_00004_11.tif,6447603,202,259,0.346,0.44363,44.36,15,27,171,18,0
g13_00004_11.tif,6447605,47,78,0.0805,0.1336,13.36,11,14,212,12,0
g13_00004_11.tif,6525336,789,870,1.35144,1.49018,149.02,31,37,69,219,1
g13_00004_11.tif,6525338,278,332,0.47617,0.56867,56.87,21,24,97,232,1
g13_00004_11.tif,6525339,591,675,1.01229,1.15617,115.62,28,38,76,191,0
g13_00004_11.tif,6527615,906,1019,1.55184,1.74539,174.54,29,51,83,149,0
g13_00004_11.tif,6527617,607,723,1.0397,1.23839,123.84,21,57,112,135,0
g13_00004_11.tif,6527622,245,310,0.41965,0.53098,53.1,16,31,105,176,0
g13_00004_11.tif,6527633,562,734,0.96262,1.25723,125.72,25,83,57,158,0
g13_00004_11.tif,6527648,398,498,0.68171,0.853,85.3,23,88,64,159,0
g13_00004_11.tif,6531527,164,215,0.28091,0.36826,36.83,26,14,148,95,0
g13_00004_11.tif,6535036,2,13,0.00343,0.02227,2.23,5,6,131,105,0
g13_00004_11.tif,6535037,1,7,0.00171,0.01199,1.2,3,4,129,106,0
g13_00004_11.tif,6535039,2,8,0.00343,0.0137,1.37,3,4,127,103,0
g13_00004_11.tif,6535051,553,634,0.94721,1.08595,108.59,28,36,111,68,0
g13_00004_11.tif,6535082,165,223,0.28262,0.38197,38.2,17,29,107,102,0
g13_00004_11.tif,6535518,15,26,0.02569,0.04453,4.45,4,11,252,97,1
g13_00004_11.tif,6535522,408,462,0.69884,0.79134,79.13,28,30,228,204,1
g13_00004_11.tif,6535523,552,661,0.94549,1.13219,113.22,24,54,216,163,0
g13_00004_11.tif,6540754,564,651,0.96605,1.11507,111.51,25,41,100,202,0
g13_00004_11.tif,6540755,21,42,0.03597,0.07194,7.19,7,20,121,213,0
g13_00004_11.tif,6546174,765,959,1.31033,1.64262,164.26,32,58,204,82,0
g13_00004_11.tif,6546175,447,542,0.76564,0.92836,92.84,20,46,188,107,0
g13_00004_11.tif,6546177,188,224,0.32202,0.38368,38.37,14,23,169,0,1
g13_00004_11.tif,6546179,137,176,0.23466,0.30146,30.15,12,16,199,0,1
g13_00004_11.tif,6546183,343,428,0.58751,0.7331,73.31,32,28,224,4,1
g13_00004_11.tif,6546184,249,326,0.4265,0.55839,55.84,20,30,231,62,0
g13_00004_11.tif,6546187,95,134,0.16272,0.22952,22.95,13,14,212,1,0
g13_00004_11.tif,6546285,145,178,0.24836,0.30489,30.49,30,12,226,0,1
g13_00004_11.tif,6581493,177,247,0.30317,0.42307,42.31,13,31,170,81,0
g13_00004_11.tif,6581494,62,102,0.1062,0.17471,17.47,17,10,155,89,0
g13_00004_11.tif,6584439,136,188,0.23295,0.32202,32.2,12,22,2,205,0
g13_00004_11.tif,6584495,160,193,0.27406,0.33058,33.06,23,23,16,208,0
g13_00004_11.tif,6584496,150,195,0.25693,0.33401,33.4,18,21,15,202,0
g13_00004_11.tif,6624432,31,61,0.0531,0.10448,10.45,8,16,144,135,0
g13_00004_11.tif,6747816,294,391,0.50358,0.66972,66.97,27,34,129,117,0
g13_00004_11.tif,6747818,3,9,0.00514,0.01542,1.54,3,4,138,148,0
g13_00004_11.tif,6968905,258,322,0.44192,0.55154,55.15,19,27,125,191,0
g13_00004_11.tif,6968907,192,251,0.32887,0.42993,42.99,19,26,108,53,0
g13_00004_12.tif,6083170,138,237,0.23637,0.40595,40.59,39,38,175,169,0
g13_00004_12.tif,6106473,16,35,0.02741,0.05995,5.99,9,6,222,1,0
g13_00004_12.tif,6114114,401,468,0.68685,0.80161,80.16,40,27,216,92,1
g13_00004_12.tif,6160342,449,539,0.76907,0.92323,92.32,22,40,199,128,0
g13_00004_12.tif,6160343,441,537,0.75537,0.9198,91.98,39,38,193,165,0
g13_00004_12.tif,6160344,87,124,0.14902,0.21239,21.24,13,19,223,158,0
g13_00004_12.tif,6160347,240,305,0.41108,0.52242,52.24,28,18,184,51,0
g13_00004_12.tif,6225340,155,215,0.26549,0.36826,36.83,25,28,231,15,1
g13_00004_12.tif,6225343,61,100,0.10448,0.17129,17.13,20,17,225,36,0
g13_00004_12.tif,6307744,221,304,0.37854,0.52071,52.07,14,37,180,208,0
g13_00004_12.tif,6387199,9,21,0.01542,0.03597,3.6,6,4,119,0,1
g13_00004_12.tif,6387205,89,131,0.15244,0.22438,22.44,13,11,221,72,0
g13_00004_12.tif,6387242,1,6,0.00171,0.01028,1.03,4,2,115,0,1
g13_00004_12.tif,6409747,115,186,0.19698,0.31859,31.86,19,29,111,0,1
g13_00004_12.tif,6409852,7,18,0.01199,0.03083,3.08,4,9,116,3,0
g13_00004_12.tif,6409853,21,43,0.03597,0.07365,7.37,7,10,118,3,0
g13_00004_12.tif,6409892,106,160,0.18156,0.27406,27.41,14,19,106,8,0
g13_00004_12.tif,6409936,14,25,0.02398,0.04282,4.28,6,7,109,3,0
g13_00004_12.tif,6417439,20,32,0.03426,0.05481,5.48,9,5,140,0,1
g13_00004_12.tif,6435305,303,383,0.51899,0.65602,65.6,29,36,112,0,1
g13_00004_12.tif,6435394,313,384,0.53612,0.65773,65.77,38,16,104,28,0
g13_00004_12.tif,6435395,14,41,0.02398,0.07023,7.02,13,8,106,26,0
g13_00004_12.tif,6442978,1968,2157,3.37089,3.69462,369.46,93,44,138,0,1
g13_00004_12.tif,6443067,188,232,0.32202,0.39738,39.74,18,24,43,147,0
g13_00004_12.tif,6443068,7,29,0.01199,0.04967,4.97,9,12,56,148,0
g13_00004_12.tif,6443445,318,389,0.54469,0.6663,66.63,25,29,51,99,0
g13_00004_12.tif,6448227,551,654,0.94378,1.1202,112.02,47,24,87,80,0
g13_00004_12.tif,6485795,28,50,0.04796,0.08564,8.56,11,10,241,29,0
g13_00004_12.tif,6509332,510,571,0.87355,0.97804,97.8,23,39,233,179,1
g13_00004_12.tif,6509345,324,409,0.55496,0.70056,70.06,30,25,181,98,0
g13_00004_12.tif,6525328,182,222,0.31174,0.38025,38.03,22,23,80,91,0
g13_00004_12.tif,6525330,961,1108,1.64605,1.89784,189.78,57,51,117,121,0
g13_00004_12.tif,6525331,562,722,0.96262,1.23668,123.67,55,72,77,98,0
g13_00004_12.tif,6525332,1006,1135,1.72313,1.94408,194.41,36,50,126,159,0
g13_00004_12.tif,6525333,116,175,0.19869,0.29975,29.97,22,21,126,112,0
g13_00004_12.tif,6525334,973,1134,1.6666,1.94237,194.24,45,49,137,102,0
g13_00004_12.tif,6525336,1050,1181,1.79849,2.02288,202.29,37,54,59,0,1
g13_00004_12.tif,6525338,179,221,0.3066,0.37854,37.85,18,16,94,0,1
g13_00004_12.tif,6526622,225,278,0.38539,0.47617,47.62,21,23,232,233,1
g13_00004_12.tif,6526629,76,104,0.13018,0.17814,17.81,17,11,107,245,1
g13_00004_12.tif,6526636,244,319,0.41794,0.5464,54.64,22,41,32,141,0
g13_00004_12.tif,6526652,490,583,0.8393,0.99859,99.86,34,47,8,91,0
g13_00004_12.tif,6530392,666,765,1.14076,1.31033,131.03,35,47,214,169,0
g13_00004_12.tif,6533007,77,128,0.13189,0.21924,21.92,38,7,218,90,1
g13_00004_12.tif,6533008,79,121,0.13532,0.20725,20.73,13,19,212,53,0
g13_00004_12.tif,6535633,969,1140,1.65975,1.95265,195.26,57,39,107,52,0
g13_00004_12.tif,6535634,251,321,0.42993,0.54982,54.98,43,14,96,39,0
g13_00004_12.tif,6535635,219,285,0.37511,0.48816,48.82,32,29,145,17,0
g13_00004_12.tif,6568278,435,502,0.74509,0.85985,85.99,23,34,233,47,1
g13_00004_12.tif,6668320,159,202,0.27234,0.346,34.6,15,18,80,49,0
g13_00004_12.tif,6669708,43,74,0.07365,0.12675,12.68,7,13,66,55,0
g13_00004_12.tif,6670143,69,112,0.11819,0.19184,19.18,8,18,73,51,0
g13_00004_12.tif,6670480,40,68,0.06851,0.11647,11.65,9,9,70,68,0
g13_00004_12.tif,6671111,35,51,0.05995,0.08736,8.74,9,8,79,70,0
g13_00004_12.tif,6671153,40,58,0.06851,0.09935,9.93,11,8,79,65,0
g13_00004_12.tif,6883664,207,289,0.35456,0.49501,49.5,39,11,217,83,1
g13_00004_12.tif,6883668,29,60,0.04967,0.10277,10.28,14,10,161,88,0
g13_00004_12.tif,6883669,8,25,0.0137,0.04282,4.28,7,6,155,85,0
g13_00004_12.tif,6883670,6,15,0.01028,0.02569,2.57,5,7,164,93,0
g13_00004_12.tif,6883671,3,6,0.00514,0.01028,1.03,3,4,166,93,0
g13_00004_12.tif,6938062,1163,1303,1.99204,2.23184,223.18,37,63,11,155,0
g13_00004_12.tif,6968909,155,199,0.26549,0.34086,34.09,16,18,219,53,0
g13_00004_13.tif,6153451,162,258,0.27748,0.44192,44.19,22,20,157,184,0
g13_00004_13.tif,6197271,110,150,0.18841,0.25693,25.69,17,19,17,66,0
g13_00004_13.tif,6306641,70,115,0.1199,0.19698,19.7,12,16,228,91,0
g13_00004_13.tif,6306642,4,12,0.00685,0.02055,2.06,4,4,230,91,0
g13_00004_13.tif,6401216,399,471,0.68343,0.80675,80.68,28,32,22,80,0
g13_00004_13.tif,6431741,1,8,0.00171,0.0137,1.37,3,4,67,208,0
g13_00004_13.tif,6431755,9,23,0.01542,0.0394,3.94,6,7,65,228,0
g13_00004_13.tif,6431837,7,17,0.01199,0.02912,2.91,6,8,69,226,0
g13_00004_13.tif,6431870,6,17,0.01028,0.02912,2.91,6,6,68,223,0
g13_00004_13.tif,6478760,31,48,0.0531,0.08222,8.22,8,10,248,163,1
g13_00004_13.tif,6478761,147,199,0.25179,0.34086,34.09,13,22,231,140,0
g13_00004_13.tif,6478762,45,87,0.07708,0.14902,14.9,7,21,237,161,0
g13_00004_13.tif,6478763,5,12,0.00856,0.02055,2.06,3,7,253,159,1
g13_00004_13.tif,6486346,11,29,0.01884,0.04967,4.97,8,10,79,191,0
g13_00004_13.tif,6491004,70,101,0.1199,0.173,17.3,24,6,9,250,1
g13_00004_13.tif,6526622,8,15,0.0137,0.02569,2.57,6,4,243,0,1
g13_00004_13.tif,6526624,311,381,0.5327,0.6526,65.26,30,24,220,6,0
g13_00004_13.tif,6526628,164,210,0.28091,0.3597,35.97,19,20,217,38,0
g13_00004_13.tif,6526629,22,36,0.03768,0.06166,6.17,11,5,113,0,1
g13_00004_13.tif,6533547,3,13,0.00514,0.02227,2.23,3,12,128,226,0
g13_00004_13.tif,6533549,49,86,0.08393,0.14731,14.73,7,18,122,215,0
g13_00004_13.tif,6533550,83,125,0.14217,0.21411,21.41,10,21,123,192,0
g13_00004_13.tif,6533552,137,172,0.23466,0.29461,29.46,18,16,112,240,1
g13_00004_13.tif,6533559,2,8,0.00343,0.0137,1.37,2,4,133,215,0
g13_00004_13.tif,6533560,78,130,0.1336,0.22267,22.27,8,24,127,212,0
g13_00004_13.tif,6539342,6,30,0.01028,0.05139,5.14,12,8,163,174,0
g13_00004_13.tif,6539343,45,98,0.07708,0.16786,16.79,20,20,156,166,0
g13_00004_13.tif,6539344,3,11,0.00514,0.01884,1.88,4,5,163,172,0
g13_00004_13.tif,6539345,49,84,0.08393,0.14388,14.39,8,16,119,199,0
g13_00004_13.tif,6544191,32,56,0.05481,0.09592,9.59,10,12,217,29,0
g13_00004_13.tif,6568270,367,419,0.62862,0.71768,71.77,23,37,66,28,0
g13_00004_13.tif,6568271,90,161,0.15416,0.27577,27.58,22,11,107,45,0
g13_00004_13.tif,6568302,204,242,0.34942,0.41451,41.45,22,24,36,100,0
g13_00004_13.tif,6568780,342,416,0.58579,0.71255,71.25,21,35,56,17,0
g13_00004_13.tif,6597775,261,328,0.44705,0.56181,56.18,28,21,19,33,0
g13_00004_13.tif,6597792,228,274,0.39053,0.46932,46.93,25,21,44,40,0
g13_00004_13.tif,6635761,16,35,0.02741,0.05995,5.99,7,8,140,22,0
g13_00004_13.tif,6635864,202,246,0.346,0.42136,42.14,33,21,156,45,0
g13_00004_13.tif,6635866,218,294,0.3734,0.50358,50.36,34,26,158,36,0
g13_00004_13.tif,6642927,19,53,0.03254,0.09078,9.08,12,9,116,60,0
g13_00004_13.tif,6642929,172,227,0.29461,0.38882,38.88,26,19,102,70,0
g13_00004_13.tif,6642931,825,927,1.4131,1.58781,158.78,31,43,78,37,0
g13_00004_13.tif,6642932,57,92,0.09763,0.15758,15.76,8,20,109,53,0
g13_00004_13.tif,6646548,51,100,0.08736,0.17129,17.13,7,19,95,121,0
g13_00004_13.tif,6646550,71,108,0.12161,0.18499,18.5,15,13,78,128,0
g13_00004_13.tif,6646551,6,21,0.01028,0.03597,3.6,5,8,104,128,0
g13_00004_13.tif,6646552,3,13,0.00514,0.02227,2.23,5,5,103,132,0
g13_00004_13.tif,6646704,1,5,0.00171,0.00856,0.86,2,3,101,135,0
g13_00004_13.tif,6750196,316,393,0.54126,0.67315,67.32,30,26,222,48,0
g13_00004_13.tif,6750201,48,71,0.08222,0.12161,12.16,10,14,246,75,1
g13_00004_13.tif,6821633,12,27,0.02055,0.04625,4.62,7,8,56,248,1
g13_00004_13.tif,7073912,75,101,0.12846,0.173,17.3,6,20,0,132,1
g13_00004_13.tif,7073915,413,503,0.70741,0.86156,86.16,22,36,0,9,1
g13_00004_14.tif,6141824,96,124,0.16443,0.21239,21.24,21,10,200,246,1
g13_00004_14.tif,6172481,331,402,0.56695,0.68857,68.86,29,34,0,216,1
g13_00004_14.tif,6172482,176,210,0.30146,0.3597,35.97,15,24,0,151,1
g13_00004_14.tif,6172522,249,316,0.4265,0.54126,54.13,21,20,4,197,0
g13_00004_14.tif,6189488,718,831,1.22983,1.42338,142.34,35,52,149,90,0
g13_00004_14.tif,6189494,453,544,0.77592,0.93179,93.18,28,41,156,115,0
g13_00004_14.tif,6189501,442,524,0.75708,0.89753,89.75,29,28,185,81,0
g13_00004_14.tif,6280858,6,15,0.01028,0.02569,2.57,3,9,0,246,1
g13_00004_14.tif,6280859,541,639,0.92665,1.09451,109.45,24,49,78,174,0
g13_00004_14.tif,6280860,469,578,0.80333,0.99003,99.0,32,39,129,156,0
g13_00004_14.tif,6280875,61,93,0.10448,0.1593,15.93,10,14,6,18,0
g13_00004_14.tif,6280877,22,41,0.03768,0.07023,7.02,9,5,0,13,1
g13_00004_14.tif,6353608,242,314,0.41451,0.53783,53.78,16,34,52,115,0
g13_00004_14.tif,6353611,304,360,0.52071,0.61663,61.66,22,27,71,203,0
g13_00004_14.tif,6353612,101,158,0.173,0.27063,27.06,13,30,81,223,0
g13_00004_14.tif,6353618,98,144,0.16786,0.24665,24.67,11,20,120,221,0
g13_00004_14.tif,6353619,102,144,0.17471,0.24665,24.67,14,21,41,224,0
g13_00004_14.tif,6353620,72,108,0.12333,0.18499,18.5,11,19,37,203,0
g13_00004_14.tif,6353622,55,90,0.09421,0.15416,15.42,12,16,41,190,0
g13_00004_14.tif,6353623,352,426,0.60292,0.72967,72.97,27,28,120,204,0
g13_00004_14.tif,6359231,45,69,0.07708,0.11819,11.82,11,13,11,42,0
g13_00004_14.tif,6359232,38,62,0.06509,0.1062,10.62,10,10,10,32,0
g13_00004_14.tif,6359233,22,48,0.03768,0.08222,8.22,11,9,1,36,0
g13_00004_14.tif,6359239,6,16,0.01028,0.02741,2.74,3,9,0,32,1
g13_00004_14.tif,6359382,24,38,0.04111,0.06509,6.51,10,7,12,38,0
g13_00004_14.tif,6390052,686,784,1.17502,1.34287,134.29,25,76,231,140,1
g13_00004_14.tif,6461451,312,390,0.53441,0.66801,66.8,23,31,155,64,0
g13_00004_14.tif,6461452,130,187,0.22267,0.3203,32.03,17,18,142,38,0
g13_00004_14.tif,6461457,54,96,0.09249,0.16443,16.44,19,14,138,56,0
g13_00004_14.tif,6461597,92,136,0.15758,0.23295,23.29,20,13,139,50,0
g13_00004_14.tif,6484091,61,85,0.10448,0.14559,14.56,16,11,89,245,1
g13_00004_14.tif,6484107,77,140,0.13189,0.2398,23.98,7,30,191,186,0
g13_00004_14.tif,6491004,86,117,0.14731,0.2004,20.04,25,6,8,0,1
g13_00004_14.tif,6501837,164,240,0.28091,0.41108,41.11,17,26,123,170,0
g13_00004_14.tif,6501840,3,20,0.00514,0.03426,3.43,4,10,133,184,0
g13_00004_14.tif,6501841,4,12,0.00685,0.02055,2.06,4,4,135,178,0
g13_00004_14.tif,6501975,3,14,0.00514,0.02398,2.4,4,6,136,189,0
g13_00004_14.tif,6502004,4,20,0.00685,0.03426,3.43,5,11,137,186,0
g13_00004_14.tif,6502071,121,169,0.20725,0.28947,28.95,17,13,73,117,0
g13_00004_14.tif,6502072,122,158,0.20897,0.27063,27.06,18,10,73,128,0
g13_00004_14.tif,6509889,1466,1618,2.51104,2.77139,277.14,40,50,179,107,0
g13_00004_14.tif,6509899,382,469,0.65431,0.80333,80.33,20,32,182,157,0
g13_00004_14.tif,6509901,333,416,0.57038,0.71255,71.25,33,20,222,165,0
g13_00004_14.tif,6509903,323,384,0.55325,0.65773,65.77,20,27,213,86,0
g13_00004_14.tif,6509913,64,100,0.10962,0.17129,17.13,8,16,247,160,0
g13_00004_14.tif,6532729,32,72,0.05481,0.12333,12.33,5,19,123,92,0
g13_00004_14.tif,6532730,179,259,0.3066,0.44363,44.36,14,40,131,77,0
g13_00004_14.tif,6532731,148,193,0.2535,0.33058,33.06,18,20,130,128,0
g13_00004_14.tif,6533552,76,105,0.13018,0.17985,17.98,18,9,112,0,1
g13_00004_14.tif,6539340,79,134,0.13532,0.22952,22.95,10,26,128,68,0
g13_00004_14.tif,6541130,77,115,0.13189,0.19698,19.7,13,11,201,211,0
g13_00004_14.tif,6541132,50,83,0.08564,0.14217,14.22,8,12,176,190,0
g13_00004_14.tif,6541135,9,29,0.01542,0.04967,4.97,4,9,214,211,0
g13_00004_14.tif,6541140,264,340,0.45219,0.58237,58.24,16,28,197,185,0
g13_00004_14.tif,6541141,146,185,0.25008,0.31688,31.69,9,26,211,185,0
g13_00004_14.tif,6543868,3,9,0.00514,0.01542,1.54,5,4,21,151,0
g13_00004_14.tif,6543869,37,74,0.06338,0.12675,12.68,11,15,26,146,0
g13_00004_14.tif,6543870,58,82,0.09935,0.14045,14.05,12,13,21,152,0
g13_00004_14.tif,6543871,19,39,0.03254,0.0668,6.68,8,9,21,144,0
g13_00004_14.tif,6544187,139,190,0.23809,0.32544,32.54,20,19,130,56,0
g13_00004_14.tif,6544189,55,86,0.09421,0.14731,14.73,9,30,139,83,0
g13_00004_14.tif,6544215,1,6,0.00171,0.01028,1.03,4,2,144,78,0
g13_00004_14.tif,6544234,21,40,0.03597,0.06851,6.85,11,8,138,71,0
g13_00004_14.tif,6544298,41,67,0.07023,0.11476,11.48,8,26,142,85,0
g13_00004_14.tif,6600271,300,344,0.51386,0.58922,58.92,16,34,0,117,1
g13_00004_14.tif,6600297,3,11,0.00514,0.01884,1.88,4,5,0,118,1
g13_00004_14.tif,6621285,6,11,0.01028,0.01884,1.88,2,9,254,240,1
g13_00004_14.tif,6621286,633,714,1.08423,1.22297,122.3,29,31,227,212,1
g13_00004_14.tif,6667567,351,409,0.60121,0.70056,70.06,32,14,224,242,1
g13_00004_14.tif,6821621,3,19,0.00514,0.03254,3.25,7,8,39,19,0
g13_00004_14.tif,6821623,578,691,0.99003,1.18358,118.36,33,53,18,24,0
g13_00004_14.tif,6821633,12,23,0.02055,0.0394,3.94,6,6,56,0,1
g13_00004_14.tif,6821635,2,10,0.00343,0.01713,1.71,3,5,46,16,0
g13_00004_14.tif,6890117,1150,1248,1.96978,2.13764,213.76,38,52,213,110,0
g13_00004_15.tif,6101139,297,370,0.50872,0.63375,63.38,23,26,233,42,1
g13_00004_15.tif,6101140,384,453,0.65773,0.77592,77.59,27,30,226,63,0
g13_00004_15.tif,6101141,3,11,0.00514,0.01884,1.88,4,4,248,62,0
g13_00004_15.tif,6141804,3,15,0.00514,0.02569,2.57,4,5,76,141,0
g13_00004_15.tif,6141805,14,37,0.02398,0.06338,6.34,9,16,72,131,0
g13_00004_15.tif,6141806,1070,1205,1.83275,2.06398,206.4,30,63,74,107,0
g13_00004_15.tif,6141821,127,174,0.21753,0.29804,29.8,20,12,215,0,1
g13_00004_15.tif,6141824,67,87,0.11476,0.14902,14.9,20,8,200,0,1
g13_00004_15.tif,6163135,162,228,0.27748,0.39053,39.05,10,35,85,221,1
g13_00004_15.tif,6163137,116,174,0.19869,0.29804,29.8,6,29,103,227,1
g13_00004_15.tif,6163138,15,35,0.02569,0.05995,5.99,8,5,102,222,0
g13_00004_15.tif,6163139,55,116,0.09421,0.19869,19.87,5,30,110,226,1
g13_00004_15.tif,6163140,31,54,0.0531,0.09249,9.25,13,8,70,214,0
g13_00004_15.tif,6163144,6,23,0.01028,0.0394,3.94,3,8,112,218,0
g13_00004_15.tif,6172951,94,137,0.16101,0.23466,23.47,14,19,97,85,0
g13_00004_15.tif,6172953,2,11,0.00343,0.01884,1.88,5,5,73,70,0
g13_00004_15.tif,6172962,303,363,0.51899,0.62176,62.18,25,35,96,46,0
g13_00004_15.tif,6172963,7,15,0.01199,0.02569,2.57,8,8,95,74,0
g13_00004_15.tif,6172966,79,99,0.13532,0.16957,16.96,8,20,0,54,1
g13_00004_15.tif,6172967,64,93,0.10962,0.1593,15.93,15,13,46,12,0
g13_00004_15.tif,6172968,1,10,0.00171,0.01713,1.71,4,4,20,14,0
g13_00004_15.tif,6172972,3,17,0.00514,0.02912,2.91,6,5,57,43,0
g13_00004_15.tif,6172973,84,161,0.14388,0.27577,27.58,16,23,43,29,0
g13_00004_15.tif,6172987,130,182,0.22267,0.31174,31.17,19,28,115,107,0
g13_00004_15.tif,6173456,11,38,0.01884,0.06509,6.51,13,8,62,26,0
g13_00004_15.tif,6173458,18,41,0.03083,0.07023,7.02,14,8,62,29,0
g13_00004_15.tif,6174125,868,965,1.48675,1.6529,165.29,39,51,65,68,0
g13_00004_15.tif,6174169,439,528,0.75194,0.90438,90.44,25,43,57,88,0
g13_00004_15.tif,6193503,192,224,0.32887,0.38368,38.37,19,22,88,52,0
g13_00004_15.tif,6193992,19,31,0.03254,0.0531,5.31,6,10,91,49,0
g13_00004_15.tif,6202712,319,393,0.5464,0.67315,67.32,30,24,63,43,0
g13_00004_15.tif,6202717,108,151,0.18499,0.25864,25.86,18,22,129,90,0
g13_00004_15.tif,6202718,88,114,0.15073,0.19526,19.53,17,17,143,166,0
g13_00004_15.tif,6335017,2,11,0.00343,0.01884,1.88,4,5,165,70,0
g13_00004_15.tif,6335018,5,15,0.00856,0.02569,2.57,9,5,156,82,0
g13_00004_15.tif,6335053,23,43,0.0394,0.07365,7.37,9,8,155,77,0
g13_00004_15.tif,6353609,416,496,0.71255,0.84957,84.96,32,30,10,24,0
g13_00004_15.tif,6360426,200,239,0.34257,0.40937,40.94,19,21,94,36,0
g13_00004_15.tif,6364957,15,27,0.02569,0.04625,4.62,8,10,116,81,0
g13_00004_15.tif,6365047,10,30,0.01713,0.05139,5.14,9,11,114,78,0
g13_00004_15.tif,6433315,153,208,0.26207,0.35627,35.63,21,33,115,114,0
g13_00004_15.tif,6433350,211,296,0.36141,0.507,50.7,18,34,176,4,0
g13_00004_15.tif,6484091,82,114,0.14045,0.19526,19.53,20,12,91,0,1
g13_00004_15.tif,6484096,128,179,0.21924,0.3066,30.66,14,20,162,49,0
g13_00004_15.tif,6484097,1,8,0.00171,0.0137,1.37,3,4,170,69,0
g13_00004_15.tif,6484098,1,6,0.00171,0.01028,1.03,3,3,161,53,0
g13_00004_15.tif,6484301,2,14,0.00343,0.02398,2.4,3,8,173,60,0
g13_00004_15.tif,6526285,88,132,0.15073,0.2261,22.61,17,17,82,33,0
g13_00004_15.tif,6526286,275,343,0.47103,0.58751,58.75,20,31,74,8,0
g13_00004_15.tif,6533218,10,35,0.01713,0.05995,5.99,13,8,84,184,0
g13_00004_15.tif,6533220,234,304,0.40081,0.52071,52.07,30,18,82,185,0
g13_00004_15.tif,6533221,95,146,0.16272,0.25008,25.01,22,9,91,202,0
g13_00004_15.tif,6533226,260,334,0.44534,0.57209,57.21,18,30,72,196,0
g13_00004_15.tif,6656299,2,12,0.00343,0.02055,2.06,4,4,248,104,0
g13_00004_15.tif,6656300,236,304,0.40423,0.52071,52.07,19,30,210,125,0
g13_00004_15.tif,6656301,301,368,0.51557,0.63033,63.03,30,25,226,80,1
g13_00004_15.tif,6656302,333,410,0.57038,0.70227,70.23,21,34,219,96,0
g13_00004_15.tif,6656303,1,9,0.00171,0.01542,1.54,3,4,243,132,0
g13_00004_15.tif,6656511,5,13,0.00856,0.02227,2.23,7,5,241,102,0
g13_00004_15.tif,6667565,544,653,0.93179,1.11849,111.85,20,46,203,150,0
g13_00004_15.tif,6667567,24,42,0.04111,0.07194,7.19,16,4,240,0,1
g13_00004_15.tif,6670809,32,70,0.05481,0.1199,11.99,5,18,166,168,0
g13_00004_15.tif,6670811,67,91,0.11476,0.15587,15.59,13,13,145,175,0
g13_00004_15.tif,6670822,53,87,0.09078,0.14902,14.9,11,12,148,185,0
g13_00004_15.tif,6683800,294,344,0.50358,0.58922,58.92,24,27,131,229,1
g13_00004_15.tif,6683810,248,305,0.42479,0.52242,52.24,20,29,117,163,0
g13_00004_15.tif,6683813,211,269,0.36141,0.46076,46.08,23,26,137,154,0
g13_00004_15.tif,6688913,230,280,0.39396,0.4796,47.96,24,16,66,240,1
g13_00004_15.tif,6688914,67,90,0.11476,0.15416,15.42,14,11,50,245,1
g13_00004_15.tif,6688915,87,117,0.14902,0.2004,20.04,11,14,33,242,1
g13_00004_15.tif,6688916,63,97,0.10791,0.16615,16.61,8,17,43,239,1
g13_00004_15.tif,6688926,100,141,0.17129,0.24151,24.15,13,13,74,225,0
g13_00004_15.tif,6754331,678,768,1.16131,1.31547,131.55,32,50,0,54,1
g13_00004_15.tif,6811797,104,133,0.17814,0.22781,22.78,15,16,241,233,1
